"id";"uuid";"session_id";"utm_source";"utm_medium";"utm_campaign"
"8900";"612068869.1724772740";"1727189228";"google";"organic";"(not set)"
"8901";"1501309486.1727189684";"1727189759";"(direct)";"(none)";"(not set)"
"8902";"2106030187.1715720211";"1727189789";"google";"cpc";
"8903";"642103432.1727190012";"1727190038";"redir.d-edgeconnect.media";"referral";"(not set)"
"8904";"1700446168.1727188638";"1727190229";"google";"organic";"(not set)"
"8905";"1788324339.1714911672";"1727190241";"ajanlat";"offline";"proposal-by-phone"
"8906";"807657195.1726667943";"1727190311";"google";"cpc";
"8907";"1525966325.1727190256";"1727190404";"google";"cpc";"hu_brand"
"8908";"2054447170.1725624051";"1727190483";"google";"cpc";"hu_pmax_brand"
"8909";"466764323.1726584465";"1727190541";"google";"organic";"(not set)"
"8910";"1322663605.1723801957";"1727190620";"ntp.msn.com";"referral";"(not set)"
"8911";"530afbe7-0d8a-498e-a1d2-4fb981c9ac7c";"1727190720";"duckduckgo.com";"referral";"(not set)"
"8912";"1117315785.1727191168";"1727191204";"google";"cpc";"hu_brand"
"8913";"2108273194.1727191303";"1727191342";"google";"organic";"(not set)"
"8915";"1086083113.1726905655";"1727191687";"bing";"cpc";"AT "
"8916";"17475040.1727191720";"1727191787";"live";"organic";"(not set)"
"8917";"875964734.1727191827";"1727191844";"facebook";"cpc";"campaign_1"
"8918";"886986825.1727068041";"1727191886";"google";"cpc";
"8919";"452657dc-a8dd-40c0-aa49-7cd1140063d8";"1727191946";"google";"organic";"(not set)"
"8920";"45a862d0-ee25-4565-807b-d80f20e05dca";"1727191946";"google";"organic";"(not set)"
"8921";"b27f2b1f-3f1a-48ad-9cb4-dcd48a0951cd";"1727191946";"google";"organic";"(not set)"
"8922";"356798590.1727127301";"1727192002";"bing";"cpc";"HU "
"8923";"1789177109.1727192014";"1727192054";;;"(not set)"
"8924";"734590753.1726591290";"1727192060";;;"(not set)"
"8925";"1918dd63-4cba-49a2-80e4-8ad687d9bb9f";"1727191946";"google";"organic";"(not set)"
"8926";"47266960.1726037346";"1727192324";;;"(not set)"
"8927";"993303182.1727191981";"1727192339";"google";"cpc";
"8928";"1948280193.1725870898";"1727192529";"facebook";"cpc";"campaign_1"
"8929";"362dd594-b519-4d90-84a8-3e1577c9ca1b";"1727192611";"google";"organic";"(not set)"
"8930";"b8b5caf0-0731-4d51-af7a-9ceb16cc9299";"1727192611";"google";"organic";"(not set)"
"8931";"1086083113.1726905655";"1727192811";"bing";"cpc";"AT "
"8932";"47266960.1726037346";"1727192910";;;"(not set)"
"8933";"1101365824.1727192859";"1727193007";"google";"cpc";"hu_brand"
"8934";"1085032986.1727119004";"1727193065";"google";"cpc";"hu_brand"
"8935";"290807806.1726141603";"1727193354";"google";"cpc";"hu_brand"
"8936";"1531714799.1727193416";"1727193469";"google";"organic";"(not set)"
